Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
16.25,0.057396092,2,23,0,2,747.0276,False,True,False,False
13.35,0.048017962,4,16,0,1,3483.4656,False,True,False,False
8.71,0.071806046,4,35,1,0,5182.5872,False,False,False,True
17.75,0.05507343,3,23,0,2,1886.8772,False,True,False,False
13.5,0.0,1,33,2,0,1211.756,False,True,False,False
11.8,0.0,2,22,0,0,203.7348,True,False,False,False
5.78,0.014577695,3,21,1,2,1895.5326,False,True,False,False
9.0,0.0,1,11,1,0,552.614,False,False,True,False
17.75,0.156831826,4,23,0,2,1201.769,False,True,False,False
8.395,0.0,2,33,2,0,892.8378,False,True,False,False
10.695,0.057512481,1,35,1,0,1592.5936,False,False,False,True
12.85,0.0,4,11,1,0,3795.06,False,False,True,False
8.5,0.098036903,1,21,1,2,882.8508,False,True,False,False
14.0,0.0,4,13,0,1,6471.576,False,True,False,False
9.3,0.042377219,2,18,0,1,1609.9044,False,True,False,False
15.85,0.107597879,1,23,0,2,585.904,False,True,False,False
10.8,0.082549896,4,23,0,2,4602.0096,False,True,False,False
7.26,0.02414202,2,22,0,0,466.06,True,False,False,False
18.7,0.057771828,1,11,1,0,591.8962,False,False,True,False
16.0,0.057292529,4,11,1,0,4500.808,False,False,True,False
8.895,0.124610886,2,33,2,0,4250.4672,False,True,False,False
11.1,0.010663189,1,18,0,1,1342.2528,False,True,False,False
18.85,0.091237452,2,11,1,0,1278.336,False,False,True,False
7.905,0.064325351,4,11,1,0,3197.1716,False,False,True,False
14.7,0.020920179,3,23,0,2,3020.0688,False,True,False,False
12.6,0.041641933,2,18,0,1,980.0576,False,True,False,False
16.0,0.173462841,3,11,1,0,2960.1468,False,False,True,False
13.8,0.24749009,4,35,0,2,529.9768,True,False,False,False
11.0,0.087421738,3,35,1,0,2972.797,False,False,False,True
13.35,0.038744606,4,13,0,1,3098.6332,False,True,False,False
20.1,0.124910635,2,22,0,0,110.5228,True,False,False,False
8.185,0.046673494,1,11,1,0,591.2304,False,False,True,False
9.195,0.048134591,2,21,1,2,529.311,False,True,False,False
19.1,0.038720852,4,11,1,0,6331.758,False,False,True,False
12.85,0.12241394,1,13,0,1,703.0848,False,True,False,False
11.15,0.032321608,3,18,0,1,1315.6208,False,True,False,False
9.8,0.026139404,4,18,0,1,1947.465,False,True,False,False
10.195,0.0,2,23,0,2,1810.976,False,True,False,False
7.59,0.144338493,3,35,1,0,4327.7,False,False,False,True
12.0,0.034166609,3,13,0,1,5070.7328,False,True,False,False
12.65,0.27321283,4,35,0,2,480.7076,True,False,False,False
16.7,0.03858813,3,21,1,2,3353.6346,False,True,False,False
17.1,0.032628111,3,23,0,2,1640.5312,False,True,False,False
15.1,0.133198355,1,35,0,2,89.883,True,False,False,False
16.7,0.038528228,3,23,0,2,1749.7224,False,True,False,False
19.35,0.016705436,2,13,0,1,3374.2744,False,True,False,False
19.2,0.058893461,3,22,0,0,180.4318,True,False,False,False
9.0,0.050256161,3,35,1,0,4857.6768,False,False,False,True
18.25,0.054234197,2,23,0,2,2269.0464,False,True,False,False
16.75,0.12961476,1,13,0,1,1406.1696,False,True,False,False
17.1,0.054612768,3,22,0,0,596.5568,True,False,False,False
13.0,0.030150193,1,18,0,1,539.298,False,True,False,False
7.17,0.059849153,2,18,0,1,3392.9168,False,True,False,False
19.85,0.034942397,1,22,0,0,123.8388,True,False,False,False
20.1,0.060672263,2,35,0,2,238.3564,True,False,False,False
4.615,0.102038294,4,18,0,1,2563.33,False,True,False,False
7.63,0.135258515,1,11,1,0,918.804,False,False,True,False
8.39,0.120396991,3,33,2,0,4586.0304,False,True,False,False
5.175,0.030527166,1,13,0,1,635.1732,False,True,False,False
16.0,0.099053537,4,33,2,0,637.1706,False,True,False,False
18.6,0.134564284,3,35,0,2,322.2472,True,False,False,False
17.75,0.030288215,4,35,1,0,4346.3424,False,False,False,True
7.855,0.073562475,4,35,1,0,3285.723,False,False,False,True
9.5,0.048883854,3,11,1,0,2619.2572,False,False,True,False
10.895,0.035893143,2,11,1,0,1318.284,False,False,True,False
16.75,0.014998914,1,35,0,2,221.7114,True,False,False,False
17.2,0.012012071,3,23,0,2,4623.3152,False,True,False,False
19.85,0.045855273,2,11,1,0,1771.028,False,False,True,False
6.385,0.14032811,2,22,0,0,107.8596,True,False,False,False
11.65,0.019402371,1,21,1,2,579.246,False,True,False,False
12.85,0.0,3,16,0,1,4068.038,False,True,False,False
17.7,0.042716709,3,13,0,1,1794.331,False,True,False,False
9.1,0.081794766,3,21,1,2,700.4216,False,True,False,False
15.5,0.125942816,3,18,0,1,1239.7196,False,True,False,False
16.35,0.0,2,13,0,1,2150.534,False,True,False,False
10.695,0.011472001,1,11,1,0,517.3266,False,False,True,False
16.6,0.103146658,2,21,1,2,2239.0854,False,True,False,False
21.2,0.012327847,3,35,0,2,347.5476,True,False,False,False
13.15,0.166032929,3,11,1,0,2233.0932,False,False,True,False
11.5,0.04224015,4,13,0,1,3089.312,False,True,False,False
13.5,0.072317217,3,35,1,0,3675.216,False,False,False,True
6.78,0.139484292,2,35,1,0,2516.724,False,False,False,True
5.63,0.024536636,2,16,0,1,2090.612,False,True,False,False
19.2,0.085296625,3,11,1,0,1861.5768,False,False,True,False
14.8,0.080649685,4,35,1,0,6114.7072,False,False,False,True
6.695,0.0,4,23,0,2,3094.6384,False,True,False,False
15.75,0.054930533,4,23,0,2,5089.3752,False,True,False,False
12.5,0.031097948,2,21,1,2,1960.781,False,True,False,False
21.25,0.016735879,3,22,0,0,183.7608,True,False,False,False
15.75,0.134418705,2,35,1,0,2596.62,False,False,False,True
18.85,0.168266556,4,11,1,0,1749.7224,False,False,True,False
20.1,0.034646067,2,16,0,1,1310.9602,False,True,False,False
11.395,0.021639678,3,21,1,2,2708.4744,False,True,False,False
9.3,0.11144608,1,18,0,1,1097.9042,False,True,False,False
18.35,0.013956116,4,35,1,0,5609.365,False,False,False,True
12.8,0.152377658,2,22,0,0,428.7752,True,False,False,False
6.8,0.037465846,1,33,2,0,534.6374,False,True,False,False
11.5,0.020876485,2,35,1,0,1722.4246,False,False,False,True
15.0,0.0268952,4,18,0,1,1989.4104,False,True,False,False
19.85,0.081916124,3,13,0,1,1845.5976,False,True,False,False
7.85,0.163233667,3,21,1,2,2467.4548,False,True,False,False
20.2,0.121748174,2,11,1,0,1725.7536,False,False,True,False
11.85,0.132939639,2,18,0,1,1761.7068,False,True,False,False
6.135,0.079327367,3,23,0,2,2871.5954,False,True,False,False
9.0,0.065194971,3,33,2,0,2117.244,False,True,False,False
17.5,0.026248606,4,11,1,0,3815.034,False,False,True,False
12.15,0.131921819,4,13,0,1,739.038,False,True,False,False
11.0,0.0,3,21,1,2,625.852,False,True,False,False
17.5,0.026865809,4,16,0,1,4207.856,False,True,False,False
8.77,0.046544984,3,35,1,0,4828.3816,False,False,False,True
20.7,0.092241348,1,35,1,0,2450.144,False,False,False,True
17.5,0.052740763,2,13,0,1,1135.189,False,True,False,False
18.5,0.0,2,35,1,0,1659.1736,False,False,False,True
10.6,0.056748659,4,33,2,0,3950.1914,False,True,False,False
7.145,0.017822936,3,18,0,1,1123.2046,False,True,False,False
11.6,0.017659068,3,35,1,0,5866.3638,False,False,False,True
20.7,0.07929647,2,23,0,2,1686.4714,False,True,False,False
21.2,0.007006883,3,35,1,0,1216.4166,False,False,False,True
17.5,0.026195131,4,18,0,1,2543.356,False,True,False,False
17.7,0.042542484,3,21,1,2,2120.573,False,True,False,False
8.6,0.054474158,2,16,0,1,1038.648,False,True,False,False
9.5,0.0,4,21,1,2,3916.2356,False,True,False,False
17.7,0.122372504,2,11,1,0,1629.8784,False,False,True,False
12.3,0.037148619,2,13,0,1,2649.2182,False,True,False,False
6.26,0.052593952,2,22,0,0,221.0456,True,False,False,False
17.7,0.012593467,3,11,1,0,3874.2902,False,False,True,False
18.25,0.012325122,3,11,1,0,647.1576,False,False,True,False
5.8,0.131489269,1,11,1,0,1605.9096,False,False,True,False
14.5,0.064224789,4,13,0,1,7064.8038,False,True,False,False
18.25,0.060589424,3,13,0,1,986.7156,False,True,False,False
12.85,0.022649893,3,18,0,1,1263.0226,False,True,False,False
17.1,0.128390273,2,16,0,1,1445.4518,False,True,False,False
7.575,0.055476238,4,21,1,2,1182.4608,False,True,False,False
9.21,0.008757492,2,33,2,0,2071.3038,False,True,False,False
11.3,0.007273831,4,33,2,0,5141.3076,False,True,False,False
10.8,0.144534212,4,35,0,2,575.2512,True,False,False,False
13.6,0.043743689,3,18,0,1,1104.5622,False,True,False,False
20.85,0.062477955,1,11,1,0,1505.3738,False,False,True,False
9.195,0.078060601,2,23,0,2,2912.2092,False,True,False,False
17.5,0.026740767,4,35,1,0,5522.811,False,False,False,True
15.75,0.140821917,4,21,1,2,2775.7202,False,True,False,False
16.5,0.068403271,2,11,1,0,619.194,False,False,True,False
7.52,0.0,2,35,0,2,256.9988,True,False,False,False
20.5,0.02312394,3,33,2,0,2297.01,False,True,False,False
17.6,0.047449835,2,11,1,0,2621.9204,False,False,True,False
8.775,0.110359004,1,11,1,0,790.9704,False,False,True,False
10.1,0.054620504,4,16,0,1,2976.126,False,True,False,False
18.2,0.0,1,18,0,1,1115.215,False,True,False,False
8.975,0.009051307,2,33,2,0,309.597,False,True,False,False
21.1,0.160722863,1,35,1,0,2237.088,False,False,False,True
9.6,0.03625493,2,33,2,0,2694.4926,False,True,False,False
8.185,0.064824502,2,22,0,0,234.3616,True,False,False,False
14.75,0.033024328,4,11,1,0,3089.9778,False,False,True,False
20.5,0.143574191,1,18,0,1,476.047,False,True,False,False
14.65,0.099333217,1,18,0,1,1076.5986,False,True,False,False
19.2,0.12475207,1,13,0,1,633.8416,False,True,False,False
5.945,0.093170838,2,21,1,2,1549.9824,False,True,False,False
17.5,0.007538459,3,16,0,1,4082.6856,False,True,False,False
10.895,0.009676286,2,13,0,1,3448.844,False,True,False,False
20.5,0.141792841,1,23,0,2,1159.8236,False,True,False,False
16.7,0.05436436,1,35,1,0,958.752,False,False,False,True
13.65,0.031573246,2,11,1,0,299.61,False,False,True,False
15.7,0.055943697,3,33,2,0,2428.8384,False,True,False,False
18.7,0.0,4,16,0,1,3215.814,False,True,False,False
19.35,0.066831682,3,22,0,0,327.5736,True,False,False,False
16.0,0.065165046,1,21,1,2,856.8846,False,True,False,False
6.965,0.0,3,33,2,0,3169.208,False,True,False,False
11.395,0.069728296,4,18,0,1,1406.1696,False,True,False,False
7.5,0.09660879,1,18,0,1,744.3644,False,True,False,False
6.115,0.007038478,4,33,2,0,3605.307,False,True,False,False
8.945,0.153456703,4,35,0,2,262.991,True,False,False,False
14.8,0.043982464,2,18,0,1,2966.139,False,True,False,False
8.71,0.139202085,1,16,0,1,383.5008,False,True,False,False
15.5,0.086184647,1,11,1,0,394.1536,False,False,True,False
19.35,0.082250863,1,16,0,1,534.6374,False,True,False,False
7.97,0.034286109,3,35,1,0,5000.8238,False,False,False,True
19.2,0.100482186,2,11,1,0,1667.829,False,False,True,False
16.25,0.049051717,3,21,1,2,2439.4912,False,True,False,False
19.85,0.005230786,4,33,2,0,5034.7796,False,True,False,False
13.65,0.08062523,4,16,0,1,2087.9488,False,True,False,False
7.535,0.081787519,2,23,0,2,2157.192,False,True,False,False
13.1,0.010615026,3,35,0,2,374.1796,True,False,False,False
13.3,0.009534758,1,35,1,0,1201.769,False,False,False,True
5.59,0.056602818,1,23,0,2,1725.7536,False,True,False,False
11.0,0.057047756,4,16,0,1,7028.1848,False,True,False,False
19.85,0.05410964,4,21,1,2,1970.768,False,True,False,False
17.6,0.058209079,3,18,0,1,5274.4676,False,True,False,False
6.215,0.083056555,4,22,0,0,225.7062,True,False,False,False
15.1,0.020015391,2,11,1,0,1817.634,False,False,True,False
13.35,0.102426197,4,33,2,0,5725.88,False,True,False,False
9.5,0.048761223,4,21,1,2,5238.5144,False,True,False,False
11.8,0.0,3,16,0,1,2141.2128,False,True,False,False
17.6,0.056281276,1,16,0,1,796.9626,False,True,False,False
19.85,0.008762556,4,22,0,0,264.9884,True,False,False,False
13.35,0.139669224,3,21,1,2,1938.8096,False,True,False,False
18.85,0.137972993,3,13,0,1,1444.1202,False,True,False,False
17.5,0.0,2,23,0,2,2992.771,False,True,False,False
20.2,0.121940099,2,13,0,1,1150.5024,False,True,False,False
5.88,0.024926013,3,21,1,2,1491.392,False,True,False,False
17.6,0.039031927,2,35,1,0,1737.738,False,False,False,True
15.85,0.13727,2,13,0,1,1904.188,False,True,False,False
5.985,0.095989602,2,18,0,1,508.6712,False,True,False,False
18.85,0.142443405,3,13,0,1,4396.9432,False,True,False,False
18.85,0.137410256,3,21,1,2,1604.578,False,True,False,False
7.51,0.104400238,2,13,0,1,894.8352,False,True,False,False
16.2,0.0,4,16,0,1,3271.0754,False,True,False,False
17.6,0.015750947,3,11,1,0,1629.8784,False,False,True,False
8.97,0.092937216,1,33,2,0,764.3384,False,True,False,False
7.22,0.03828933,1,33,2,0,126.502,False,True,False,False
15.0,0.208162156,4,35,0,2,228.3694,True,False,False,False
8.71,0.121936216,2,13,0,1,2628.5784,False,True,False,False
17.7,0.135646297,4,11,1,0,3516.7556,False,False,True,False
15.85,0.069240685,4,18,0,1,653.1498,False,True,False,False
6.055,0.03127929,3,13,0,1,2406.867,False,True,False,False
19.35,0.08186804,1,35,1,0,1069.2748,False,False,False,True
19.25,0.034753686,2,21,1,2,1976.0944,False,True,False,False
16.5,0.028476451,1,18,0,1,1368.219,False,True,False,False
13.5,0.067872402,1,23,0,2,355.5372,False,True,False,False
9.8,0.026420581,4,35,0,2,1001.3632,True,False,False,False
7.865,0.061183503,3,18,0,1,1644.526,False,True,False,False
10.6,0.035247642,1,21,1,2,1619.2256,False,True,False,False
10.395,0.02974207,1,35,1,0,3453.5046,False,False,False,True
16.2,0.128397995,3,16,0,1,1411.496,False,True,False,False
14.5,0.058918844,3,21,1,2,3238.4512,False,True,False,False
7.235,0.076791671,2,33,2,0,2316.984,False,True,False,False
16.75,0.021220113,1,16,0,1,1240.3854,False,True,False,False
5.425,0.2004264,1,35,0,2,265.6542,True,False,False,False
6.135,0.078589629,2,35,1,0,2716.464,False,False,False,True
14.0,0.031261583,1,16,0,1,639.168,False,True,False,False
19.85,0.005235143,4,23,0,2,2649.884,False,True,False,False
10.895,0.027032204,2,13,0,1,852.224,False,True,False,False
5.635,0.172856719,3,22,0,0,449.415,True,False,False,False
10.65,0.085617517,4,13,0,1,2303.668,False,True,False,False
15.1,0.127334766,1,22,0,0,89.883,True,False,False,False
16.5,0.036641597,3,23,0,2,1263.0226,False,True,False,False
13.35,0.014656564,4,18,0,1,2277.7018,False,True,False,False
12.15,0.037864854,1,33,2,0,322.913,False,True,False,False
13.65,0.036016619,4,21,1,2,1295.6468,False,True,False,False
20.75,0.12953868,4,21,1,2,2396.88,False,True,False,False
19.1,0.038531668,4,33,2,0,5487.5236,False,True,False,False
17.25,0.0,3,18,0,1,4637.9628,False,True,False,False
8.85,0.112119359,2,35,1,0,1981.4208,False,False,False,True
11.8,0.0,1,35,1,0,872.8638,False,False,False,True
10.195,0.041907414,1,33,2,0,175.7712,False,True,False,False
16.6,0.027556247,3,33,2,0,1962.7784,False,True,False,False
17.6,0.076058484,2,33,2,0,2025.3636,False,True,False,False
8.185,0.038729057,2,23,0,2,1874.8928,False,True,False,False
13.65,0.080804019,4,18,0,1,2348.9424,False,True,False,False
10.6,0.056884225,4,21,1,2,3020.7346,False,True,False,False
10.8,0.050000257,4,13,0,1,4655.2736,False,True,False,False
15.2,0.021207519,4,23,0,2,1747.0592,False,True,False,False
8.895,0.0,4,18,0,1,2812.3392,False,True,False,False
11.8,0.113307794,4,16,0,1,1850.924,False,True,False,False
7.63,0.225476528,1,22,0,0,45.9402,True,False,False,False
6.55,0.034800079,3,13,0,1,1571.288,False,True,False,False
16.85,0.139301634,3,33,2,0,2783.044,False,True,False,False
16.25,0.025612348,3,35,1,0,3200.5006,False,False,False,True
7.235,0.077290355,2,13,0,1,2316.984,False,True,False,False
19.25,0.1017546,1,16,0,1,491.3604,False,True,False,False
13.85,0.094265737,4,22,0,0,233.03,True,False,False,False
18.1,0.022380952,1,33,2,0,476.047,False,True,False,False
18.6,0.01575657,3,33,2,0,3173.8686,False,True,False,False
6.615,0.156307983,4,22,0,0,790.9704,True,False,False,False
15.6,0.195688803,1,22,0,0,153.134,True,False,False,False
18.85,0.13747519,3,18,0,1,3369.6138,False,True,False,False
7.235,0.0,4,16,0,1,2348.9424,False,True,False,False
7.825,0.07962861,1,23,0,2,2002.0606,False,True,False,False
7.285,0.03100078,3,35,1,0,2101.2648,False,False,False,True
19.7,0.016202582,4,16,0,1,3379.6008,False,True,False,False
12.6,0.024190156,1,16,0,1,494.0236,False,True,False,False
10.65,0.085308611,4,18,0,1,5759.17,False,True,False,False
16.75,0.008564925,1,16,0,1,1404.1722,False,True,False,False
13.8,0.097457483,1,11,1,0,1018.674,False,False,True,False
9.6,0.029619203,1,33,2,0,624.5204,False,True,False,False
13.1,0.0,4,23,0,2,1518.024,False,True,False,False
14.6,0.150872868,1,18,0,1,1379.5376,False,True,False,False
6.67,0.09031453,2,11,1,0,1180.4634,False,False,True,False
15.7,0.018930352,1,23,0,2,857.5504,False,True,False,False
17.75,0.111209003,2,33,2,0,982.7208,False,True,False,False
20.2,0.121153331,2,33,2,0,958.752,False,True,False,False
10.85,0.163160327,2,13,0,1,1693.7952,False,True,False,False
20.25,0.148163564,4,21,1,2,1874.8928,False,True,False,False
16.5,0.028281197,1,35,1,0,3648.584,False,False,False,True
5.86,0.150853308,3,23,0,2,2016.7082,False,True,False,False
6.115,0.011437302,1,13,0,1,1358.232,False,True,False,False
19.7,0.018024769,2,23,0,2,1031.99,False,True,False,False
9.8,0.090448534,4,16,0,1,774.9912,False,True,False,False
12.5,0.08175276,1,23,0,2,1267.6832,False,True,False,False
19.35,0.109667698,3,22,0,0,671.1264,True,False,False,False
16.75,0.075735621,1,23,0,2,323.5788,False,True,False,False
19.1,0.091917786,3,23,0,2,1837.608,False,True,False,False
21.35,0.130127365,2,22,0,0,190.4188,True,False,False,False
19.5,0.082483516,3,33,2,0,2865.6032,False,True,False,False
6.575,0.075507758,3,23,0,2,1596.5884,False,True,False,False
6.67,0.124126756,1,13,0,1,2125.2336,False,True,False,False
12.3,0.009425158,1,21,1,2,1537.998,False,True,False,False
16.1,0.024999711,2,18,0,1,1255.033,False,True,False,False
9.3,0.058545606,3,35,0,2,310.2628,True,False,False,False
17.35,0.020676141,1,13,0,1,1208.427,False,True,False,False
15.35,0.02346559,1,22,0,0,36.619,True,False,False,False
8.975,0.05272914,1,23,0,2,1022.6688,False,True,False,False
13.15,0.024630755,3,33,2,0,2666.529,False,True,False,False
19.5,0.014274292,1,23,0,2,718.3982,False,True,False,False
15.1,0.059313603,4,16,0,1,4266.4464,False,True,False,False
5.465,0.048518008,2,16,0,1,2360.9268,False,True,False,False
17.75,0.073349552,1,33,2,0,934.7832,False,True,False,False
17.35,0.055648052,2,35,1,0,2833.6448,False,False,False,True
6.96,0.077129323,1,33,2,0,1733.0774,False,True,False,False
17.85,0.087824967,4,11,1,0,1755.7146,False,False,True,False
5.095,0.130031207,3,11,1,0,561.9352,False,False,True,False
5.73,0.045334098,1,33,2,0,1803.6522,False,True,False,False
7.5,0.096333029,1,33,2,0,1145.176,False,True,False,False
7.855,0.073858923,4,33,2,0,3723.8194,False,True,False,False
5.655,0.175047104,3,16,0,1,1895.5326,False,True,False,False
12.15,0.132952286,1,22,0,0,37.9506,True,False,False,False
9.6,0.086145867,4,22,0,0,259.662,True,False,False,False
18.85,0.0520115,4,33,2,0,3630.6074,False,True,False,False
20.2,0.059790095,2,16,0,1,3560.6984,False,True,False,False
12.15,0.071440118,3,22,0,0,549.285,True,False,False,False
19.6,0.03395415,1,21,1,2,773.6596,False,True,False,False
16.0,0.099271209,1,23,0,2,878.856,False,True,False,False
13.1,0.020769677,2,35,1,0,2741.0986,False,False,False,True
6.425,0.06316338,2,16,0,1,2098.6016,False,True,False,False
6.825,0.059846975,4,23,0,2,9779.9362,False,True,False,False
16.75,0.014342659,2,35,0,2,203.7348,True,False,False,False
7.97,0.057667173,3,22,0,0,517.3266,True,False,False,False
17.25,0.037155206,3,33,2,0,3782.4098,False,True,False,False
9.1,0.080417724,1,21,1,2,425.4462,False,True,False,False
19.2,0.041227831,2,23,0,2,1947.465,False,True,False,False
20.25,0.102226474,1,35,1,0,3075.996,False,False,False,True
6.175,0.178210285,2,35,1,0,3930.8832,False,False,False,True
14.5,0.06904249,1,22,0,0,41.9454,True,False,False,False
8.3,0.052791124,2,35,0,2,591.2304,True,False,False,False
17.75,0.067607749,4,21,1,2,2796.36,False,True,False,False
